
S&P 500 INDEX,Last: 7489.7202,Change:  52.0902
Date: 3 August 2026 at 05:22 GMT-4,Bid: 7440.8301,Ask: 7519.0498,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Mon Aug 03 2026,SPXW260803C07280000,202.44,33.04,244.5,247.3,11,0.3192,0.9957,0.0001,14,7280.00,SPXW260803P07280000,0.45,-0.405,0.1,0.15,1634,0.3566,-0.0043,0.0001,1070
Mon Aug 03 2026,SPXW260803C07285000,222.23,57.68,239.5,242.4,2,0.338,0.9963,0.0001,4,7285.00,SPXW260803P07285000,0.5,-0.45,0.05,0.15,1134,0.342,-0.0037,0.0001,595
Mon Aug 03 2026,SPXW260803C07290000,202.06,42.16,234.5,237.4,269,0.3316,0.9962,0.0001,46,7290.00,SPXW260803P07290000,0.5,-0.425,0.05,0.15,1802,0.3355,-0.0038,0.0001,943
Mon Aug 03 2026,SPXW260803C07295000,208.22,52.77,229.5,232.4,33,0.3252,0.9962,0.0001,17,7295.00,SPXW260803P07295000,0.55,-0.525,0.05,0.15,2658,0.329,-0.0038,0.0001,1581
Mon Aug 03 2026,SPXW260803C07300000,203.27,52.72,224.5,227.4,103,0.3187,0.9954,0.0001,93,7300.00,SPXW260803P07300000,0.55,-0.55,0.1,0.15,6572,0.3301,-0.0046,0.0001,3441
Mon Aug 03 2026,SPXW260803C07305000,201.52,55.62,219.6,222.4,21,0.3271,0.9953,0.0002,15,7305.00,SPXW260803P07305000,0.6,-0.525,0.1,0.15,1319,0.3234,-0.0047,0.0002,540
Mon Aug 03 2026,SPXW260803C07310000,177.27,35.92,214.6,217.4,51,0.3204,0.9952,0.0002,35,7310.00,SPXW260803P07310000,0.65,-0.55,0.1,0.15,5581,0.3168,-0.0048,0.0002,4455
Mon Aug 03 2026,SPXW260803C07315000,192.59,55.79,209.6,212.4,19,0.3137,0.9943,0.0002,21,7315.00,SPXW260803P07315000,0.7,-0.605,0.1,0.2,2139,0.3164,-0.0057,0.0002,1246
Mon Aug 03 2026,SPXW260803C07320000,173.9,41.85,204.6,207.4,24,0.307,0.9942,0.0002,46,7320.00,SPXW260803P07320000,0.75,-0.675,0.1,0.2,5417,0.3096,-0.0058,0.0002,1990
Mon Aug 03 2026,SPXW260803C07325000,175.12,47.52,199.7,202.4,19,0.3108,0.9941,0.0002,104,7325.00,SPXW260803P07325000,0.83,-0.625,0.1,0.2,2828,0.3028,-0.0059,0.0002,1325
Mon Aug 03 2026,SPXW260803C07330000,179.11,55.96,194.6,197.4,144,0.2935,0.9932,0.0002,158,7330.00,SPXW260803P07330000,0.9,-0.75,0.15,0.2,2674,0.3013,-0.0068,0.0002,902
Mon Aug 03 2026,SPXW260803C07335000,172.95,54.1,189.6,192.4,35,0.2867,0.9922,0.0003,51,7335.00,SPXW260803P07335000,1,-0.855,0.15,0.25,1540,0.299,-0.0077,0.0003,936
Mon Aug 03 2026,SPXW260803C07340000,169.84,55.54,184.6,187.5,43,0.2899,0.9921,0.0003,55,7340.00,SPXW260803P07340000,1.1,-0.82,0.15,0.25,5182,0.292,-0.0079,0.0003,3657
Mon Aug 03 2026,SPXW260803C07345000,152.37,42.42,179.7,182.5,30,0.2911,0.9911,0.0003,48,7345.00,SPXW260803P07345000,1.15,-0.925,0.2,0.25,2179,0.2891,-0.0089,0.0003,953
Mon Aug 03 2026,SPXW260803C07350000,146.98,41.43,174.7,177.5,487,0.284,0.9901,0.0003,630,7350.00,SPXW260803P07350000,1.24,-1.075,0.2,0.3,7647,0.2857,-0.0098,0.0003,2648
Mon Aug 03 2026,SPXW260803C07355000,153.24,51.89,169.8,172.5,248,0.2836,0.9891,0.0004,134,7355.00,SPXW260803P07355000,1.4,-1.125,0.25,0.3,1870,0.2816,-0.0109,0.0004,968
Mon Aug 03 2026,SPXW260803C07360000,133.54,36.39,164.7,167.5,218,0.2696,0.9889,0.0004,340,7360.00,SPXW260803P07360000,1.5,-1.05,0.25,0.3,8251,0.2747,-0.0111,0.0004,2523
Mon Aug 03 2026,SPXW260803C07365000,128.63,35.38,159.8,162.6,38,0.2747,0.987,0.0005,135,7365.00,SPXW260803P07365000,1.65,-1.125,0.3,0.35,2759,0.2733,-0.0129,0.0004,1744
Mon Aug 03 2026,SPXW260803C07370000,127.31,38.21,154.8,157.6,91,0.2672,0.986,0.0005,147,7370.00,SPXW260803P07370000,1.75,-1.275,0.3,0.4,3680,0.2686,-0.014,0.0005,1888
Mon Aug 03 2026,SPXW260803C07375000,122.63,37.58,149.8,152.6,53,0.2597,0.984,0.0006,179,7375.00,SPXW260803P07375000,1.99,-1.545,0.35,0.45,6922,0.266,-0.0159,0.0006,4832
Mon Aug 03 2026,SPXW260803C07380000,114.86,33.96,144.9,147.7,157,0.2615,0.9821,0.0006,235,7380.00,SPXW260803P07380000,2.2,-1.7,0.4,0.5,8890,0.2624,-0.0179,0.0006,5928
Mon Aug 03 2026,SPXW260803C07385000,110.13,33.33,139.9,142.7,90,0.2538,0.9801,0.0007,127,7385.00,SPXW260803P07385000,2.42,-1.85,0.45,0.55,2108,0.2587,-0.0199,0.0007,743
Mon Aug 03 2026,SPXW260803C07390000,112.23,39.23,135,137.8,110,0.2537,0.9781,0.0008,185,7390.00,SPXW260803P07390000,2.65,-1.8,0.5,0.6,2600,0.2545,-0.0219,0.0008,1005
Mon Aug 03 2026,SPXW260803C07395000,103.66,34.56,130,132.8,196,0.2457,0.9759,0.0008,314,7395.00,SPXW260803P07395000,2.92,-2.2,0.55,0.65,2476,0.2502,-0.024,0.0008,1066
Mon Aug 03 2026,SPXW260803C07400000,98.01,26.65,125.1,127.9,1510,0.2442,0.9737,0.0009,1201,7400.00,SPXW260803P07400000,3.3,-2.375,0.6,0.7,10445,0.2452,-0.0262,0.0009,5858
Mon Aug 03 2026,SPXW260803C07405000,93.27,31.47,120.2,123,571,0.2418,0.97,0.001,337,7405.00,SPXW260803P07405000,3.52,-2.6,0.7,0.8,1647,0.2424,-0.03,0.001,526
Mon Aug 03 2026,SPXW260803C07410000,86.26,28.01,115.3,118.1,597,0.2386,0.9676,0.0011,224,7410.00,SPXW260803P07410000,3.89,-2.81,0.8,0.85,3475,0.237,-0.0324,0.0011,1180
Mon Aug 03 2026,SPXW260803C07415000,86.8,32.05,110.4,113.1,524,0.2324,0.9636,0.0013,288,7415.00,SPXW260803P07415000,4.34,-2.95,0.85,0.95,2239,0.2333,-0.0364,0.0013,907
Mon Aug 03 2026,SPXW260803C07420000,79.45,16.68,105.5,108.3,1433,0.2303,0.9588,0.0014,390,7420.00,SPXW260803P07420000,4.71,-3.25,1,1.1,4349,0.2301,-0.0412,0.0014,1194
Mon Aug 03 2026,SPXW260803C07425000,75.93,16.43,100.8,103.4,1673,0.2291,0.9538,0.0016,917,7425.00,SPXW260803P07425000,5.17,-3.55,1.1,1.2,3199,0.2262,-0.0461,0.0016,2582
Mon Aug 03 2026,SPXW260803C07430000,69.92,23.39,96,98.5,1193,0.2252,0.9479,0.0018,456,7430.00,SPXW260803P07430000,5.8,-3.85,1.25,1.35,2931,0.2225,-0.052,0.0018,1045
Mon Aug 03 2026,SPXW260803C07435000,65.32,23.77,90.9,93.7,1163,0.2174,0.9412,0.002,265,7435.00,SPXW260803P07435000,6.19,-4.1,1.45,1.5,2342,0.2185,-0.0588,0.002,793
Mon Aug 03 2026,SPXW260803C07440000,61.71,16.53,86.1,88.9,2002,0.2139,0.9336,0.0022,705,7440.00,SPXW260803P07440000,6.97,-4.45,1.65,1.7,3066,0.215,-0.0664,0.0022,1224
Mon Aug 03 2026,SPXW260803C07445000,56.65,16.74,81.7,84.2,1461,0.2186,0.925,0.0025,312,7445.00,SPXW260803P07445000,7.6,-4.85,1.85,1.95,2731,0.2113,-0.075,0.0025,909
Mon Aug 03 2026,SPXW260803C07450000,53.15,13.1,76.7,79.3,5151,0.2153,0.9155,0.0028,1419,7450.00,SPXW260803P07450000,8.42,-5.25,2.1,2.2,6215,0.2074,-0.0845,0.0028,2424
Mon Aug 03 2026,SPXW260803C07455000,45.94,13.55,72.3,74.5,1650,0.209,0.9045,0.0031,435,7455.00,SPXW260803P07455000,9.28,-5.7,2.4,2.5,2007,0.2038,-0.0955,0.0031,1492
Mon Aug 03 2026,SPXW260803C07460000,44.45,24.67,67.6,69.9,2910,0.206,0.8918,0.0035,516,7460.00,SPXW260803P07460000,10.17,-6.05,2.75,2.85,2902,0.2003,-0.1082,0.0035,1261
Mon Aug 03 2026,SPXW260803C07465000,41,15,63,65.3,1835,0.2002,0.8774,0.0038,411,7465.00,SPXW260803P07465000,11.3,-6.6,3.1,3.2,1929,0.1968,-0.1226,0.0038,890
Mon Aug 03 2026,SPXW260803C07470000,37.05,12,58.2,60.7,2734,0.1954,0.8615,0.0043,577,7470.00,SPXW260803P07470000,12.6,-7,3.5,3.7,2252,0.1931,-0.1385,0.0043,739
Mon Aug 03 2026,SPXW260803C07475000,33.5,9.31,53.8,56.2,3696,0.192,0.8439,0.0047,829,7475.00,SPXW260803P07475000,13.8,-7.69,4.1,4.2,2650,0.1891,-0.1561,0.0047,978
Mon Aug 03 2026,SPXW260803C07480000,29.55,12.09,50.1,51.1,3734,0.1846,0.8235,0.0052,904,7480.00,SPXW260803P07480000,15.4,-8.05,4.7,4.8,2962,0.1855,-0.1765,0.0052,1175
Mon Aug 03 2026,SPXW260803C07485000,26.44,13,45.8,46.7,4144,0.1812,0.8013,0.0057,1008,7485.00,SPXW260803P07485000,17.2,-8.89,5.3,5.5,2594,0.1814,-0.1987,0.0057,865
Mon Aug 03 2026,SPXW260803C07490000,23.4,11.8,41.6,42.5,4765,0.1778,0.7755,0.0063,1138,7490.00,SPXW260803P07490000,19.1,-9.6,6.1,6.3,2089,0.1779,-0.2245,0.0063,657
Mon Aug 03 2026,SPXW260803C07495000,20.1,11.27,37.7,38.2,4006,0.1736,0.7472,0.0068,1292,7495.00,SPXW260803P07495000,20.9,-9.7,7,7.2,1381,0.1743,-0.2528,0.0068,367
Mon Aug 03 2026,SPXW260803C07500000,17.7,8.9,33.8,34.3,14913,0.1702,0.7154,0.0074,3534,7500.00,SPXW260803P07500000,22.76,-11,8,8.2,4104,0.1708,-0.2846,0.0074,1768
Mon Aug 03 2026,SPXW260803C07505000,14.79,9.83,30,30.3,5095,0.1668,0.6804,0.008,1880,7505.00,SPXW260803P07505000,24.9,-11.79,9.3,9.4,1361,0.1674,-0.3196,0.008,398
Mon Aug 03 2026,SPXW260803C07510000,12.2,8.5,26.4,26.7,4847,0.1632,0.6425,0.0085,1334,7510.00,SPXW260803P07510000,27.5,-12.5,10.6,10.8,905,0.1638,-0.3575,0.0085,397
Mon Aug 03 2026,SPXW260803C07515000,10.45,8.22,23,23.2,3429,0.1602,0.601,0.009,962,7515.00,SPXW260803P07515000,30.65,-13.25,12.2,12.3,317,0.1603,-0.399,0.009,105
Mon Aug 03 2026,SPXW260803C07520000,8.5,7,19.8,20,6450,0.1572,0.5565,0.0094,2250,7520.00,SPXW260803P07520000,34.12,-14.4,13.9,14.1,395,0.1568,-0.4435,0.0094,234
Mon Aug 03 2026,SPXW260803C07525000,6.89,6.1,16.8,17,4908,0.154,0.5094,0.0097,2018,7525.00,SPXW260803P07525000,37.23,-14.9,15.9,16.1,479,0.1536,-0.4906,0.0097,610
Mon Aug 03 2026,SPXW260803C07530000,5.2,4.83,14,14.2,8338,0.1503,0.4602,0.0098,4372,7530.00,SPXW260803P07530000,41.64,-15.75,18.2,18.4,156,0.1509,-0.5398,0.0098,177
Mon Aug 03 2026,SPXW260803C07535000,4.2,4.6,11.6,11.8,4080,0.1472,0.4096,0.0098,2312,7535.00,SPXW260803P07535000,44,-16.1,20.7,20.9,62,0.1477,-0.5904,0.0098,139
Mon Aug 03 2026,SPXW260803C07540000,3,4.1,9.3,9.5,6134,0.1443,0.3586,0.0096,3102,7540.00,SPXW260803P07540000,48.74,-18.65,23.5,23.7,303,0.1449,-0.6414,0.0096,233
Mon Aug 03 2026,SPXW260803C07545000,2.33,3.35,7.4,7.6,3521,0.1418,0.3086,0.0092,1690,7545.00,SPXW260803P07545000,52.94,-19.35,26.5,26.8,33,0.1425,-0.6914,0.0092,142
Mon Aug 03 2026,SPXW260803C07550000,1.66,2.7,5.8,6,7947,0.1398,0.2608,0.0087,2857,7550.00,SPXW260803P07550000,58.16,-17.45,29.6,30.2,833,0.1399,-0.7392,0.0087,581
Mon Aug 03 2026,SPXW260803C07555000,1.26,2.025,4.4,4.6,5416,0.1372,0.2152,0.008,2146,7555.00,SPXW260803P07555000,61.5,-18.8,33.2,33.8,27,0.1373,-0.7848,0.008,34
Mon Aug 03 2026,SPXW260803C07560000,0.9,1.675,3.3,3.5,5689,0.1354,0.1745,0.0071,2659,7560.00,SPXW260803P07560000,65.5,-14.4,37.3,37.8,60,0.1356,-0.8255,0.0071,105
Mon Aug 03 2026,SPXW260803C07565000,0.65,1.195,2.45,2.55,7218,0.1335,0.138,0.0062,5327,7565.00,SPXW260803P07565000,72.03,-16.4,40.5,42.3,91,0.1293,-0.862,0.0062,31
Mon Aug 03 2026,SPXW260803C07570000,0.48,0.935,1.75,1.85,8758,0.1317,0.1066,0.0052,5764,7570.00,SPXW260803P07570000,65.67,-16.8,45,47.2,17,0.1267,-0.8934,0.0052,26
Mon Aug 03 2026,SPXW260803C07575000,0.35,0.65,1.25,1.3,7476,0.1304,0.0808,0.0043,7161,7575.00,SPXW260803P07575000,79.5,-17.25,49.1,51.6,36,0.1287,-0.9192,0.0043,135
Mon Aug 03 2026,SPXW260803C07580000,0.25,0.475,0.85,0.95,7570,0.1296,0.0605,0.0034,5390,7580.00,SPXW260803P07580000,90.63,-23.28,53.7,56.5,41,0.1315,-0.9395,0.0034,217
Mon Aug 03 2026,SPXW260803C07585000,0.2,0.275,0.6,0.7,8430,0.13,0.0457,0.0028,8671,7585.00,SPXW260803P07585000,101.58,-39.27,58.4,61,43,0.1264,-0.9544,0.0028,19
Mon Aug 03 2026,SPXW260803C07590000,0.18,0.175,0.45,0.5,17913,0.131,0.0346,0.0022,17450,7590.00,SPXW260803P07590000,97.74,-21.15,63.2,66,15,0.1303,-0.9654,0.0022,15
Mon Aug 03 2026,SPXW260803C07595000,0.12,0.125,0.3,0.35,1391,0.1308,0.0249,0.0017,1769,7595.00,SPXW260803P07595000,108.37,-23.75,68.1,70.9,3,0.133,-0.9751,0.0017,13
Mon Aug 03 2026,SPXW260803C07600000,0.11,0.075,0.2,0.3,2987,0.1327,0.0195,0.0013,3747,7600.00,SPXW260803P07600000,109.9,-21.95,73,75.7,161,0.1298,-0.9805,0.0013,986
Mon Aug 03 2026,SPXW260803C07605000,0.12,0.1,0.15,0.25,1008,0.1358,0.0157,0.0011,3195,7605.00,SPXW260803P07605000,168.77,0,77.9,80.8,0,0.1373,-0.9843,0.0011,1
Mon Aug 03 2026,SPXW260803C07610000,0.1,-0.025,0.1,0.15,1029,0.1345,0.0104,0.0008,2007,7610.00,SPXW260803P07610000,116.03,-49.42,82.9,85.7,2,0.1394,-0.9896,0.0008,17
Mon Aug 03 2026,SPXW260803C07615000,0.07,0.025,0.1,0.15,557,0.1415,0.01,0.0007,2345,7615.00,SPXW260803P07615000,119.9,-50.55,87.9,90.7,2,0.1465,-0.99,0.0007,8
Mon Aug 03 2026,SPXW260803C07620000,0.07,0,0.1,0.15,3908,0.1484,0.0096,0.0006,4841,7620.00,SPXW260803P07620000,129.01,-46.59,92.8,95.7,19,0.1465,-0.9905,0.0006,25
Mon Aug 03 2026,SPXW260803C07625000,0.07,-0.005,0.05,0.1,532,0.1462,0.0061,0.0004,3106,7625.00,SPXW260803P07625000,184.46,-12.55,97.8,100.7,0,0.1533,-0.9939,0.0004,145
Mon Aug 03 2026,SPXW260803C07630000,0.05,-0.02,0.05,0.1,1716,0.1527,0.0059,0.0004,4124,7630.00,SPXW260803P07630000,247.02,0,102.8,105.6,0,0.1494,-0.9941,0.0004,7
Mon Aug 03 2026,SPXW260803C07635000,0.05,0.025,0.05,0.1,1796,0.1591,0.0057,0.0004,2949,7635.00,SPXW260803P07635000,251.97,0,107.8,110.6,0,0.1558,-0.9943,0.0004,2
Mon Aug 03 2026,SPXW260803C07640000,0.07,0.025,0.05,0.1,216,0.1656,0.0055,0.0004,1546,7640.00,SPXW260803P07640000,196.56,-12.25,112.8,115.6,2,0.1621,-0.9945,0.0004,21
Mon Aug 03 2026,SPXW260803C07645000,0.05,-0.005,0.05,0.1,221,0.172,0.0053,0.0003,844,7645.00,SPXW260803P07645000,252.49,0,117.8,120.6,0,0.1684,-0.9947,0.0003,3
Mon Aug 03 2026,SPXW260803C07650000,0.05,0.025,0.05,0.1,2083,0.1784,0.0051,0.0003,3173,7650.00,SPXW260803P07650000,165.37,-40.73,122.8,125.6,8,0.1746,-0.9949,0.0003,9
Mon Aug 03 2026,SPXW260803C07655000,0.05,-0.005,0,0.05,2665,0.1658,0.002,0.0001,2523,7655.00,SPXW260803P07655000,227.65,0,127.8,130.6,0,0.1809,-0.998,0.0001,9
Mon Aug 03 2026,SPXW260803C07660000,0.05,-0.025,0,0.1,1768,0.1832,0.0035,0.0002,1935,7660.00,SPXW260803P07660000,221.46,0,126.3,141.8,0,0,-0.9965,0.0002,29
Mon Aug 03 2026,SPXW260803C07665000,0,0,0,0.1,0,0.1893,0.0034,0.0002,0,7665.00,SPXW260803P07665000,0,0,126.2,150.2,0,0,-0.9966,0.0002,0
Mon Aug 03 2026,SPXW260803C07670000,0.07,0,0,0.1,4614,0.1954,0.0033,0.0002,5304,7670.00,SPXW260803P07670000,284.69,0,136.3,151.8,0,0,-0.9967,0.0002,203
Mon Aug 03 2026,SPXW260803C07675000,0.1,0,0,0.05,14096,0.1888,0.0018,0.0001,14041,7675.00,SPXW260803P07675000,235.5,0,141.3,156.8,0,0,-0.9982,0.0001,15
Mon Aug 03 2026,SPXW260803C07680000,0.05,0,0,0.1,174,0.2074,0.0031,0.0002,932,7680.00,SPXW260803P07680000,157.43,0,146.3,161.8,0,0,-0.9969,0.0002,5
Mon Aug 03 2026,SPXW260803C07685000,0,0,0,0.05,0,0.2002,0.0017,0.0001,0,7685.00,SPXW260803P07685000,0,0,146.2,170.2,0,0,-0.9983,0.0001,0
Mon Aug 03 2026,SPXW260803C07690000,0.05,-0.02,0.05,0.1,221,0.2058,0.0017,0.0001,513,7690.00,SPXW260803P07690000,249.12,0,156.3,171.9,0,0,-0.9983,0.0001,6
Mon Aug 03 2026,SPXW260803C07695000,0,0,0,0.1,0,0.2254,0.0029,0.0001,0,7695.00,SPXW260803P07695000,0,0,156.2,180.2,0,0,-0.9971,0.0001,0
Mon Aug 03 2026,SPXW260803C07700000,0.05,-0.02,0.05,0.1,1433,0.2171,0.0016,0.0001,2171,7700.00,SPXW260803P07700000,296.57,40.72,166.3,181.9,7,0,-0.9984,0.0001,12
Mon Aug 03 2026,SPXW260803C07705000,0,0,0,0.05,0,0.2228,0.0016,0.0001,0,7705.00,SPXW260803P07705000,0,0,166.2,190.2,0,0,-0.9984,0.0001,0
Mon Aug 03 2026,SPXW260803C07710000,0.05,-0.02,0,0.05,9,0.2284,0.0015,0.0001,272,7710.00,SPXW260803P07710000,212.81,-53.14,171.3,195.3,22,0,-0.9985,0.0001,23
Mon Aug 03 2026,SPXW260803C07715000,0,0,0,0.05,0,0.234,0.0015,0.0001,0,7715.00,SPXW260803P07715000,0,0,176.2,200.2,0,0,-0.9985,0.0001,0
Mon Aug 03 2026,SPXW260803C07720000,0.05,-0.02,0,0.1,5,0.2396,0.0015,0.0001,318,7720.00,SPXW260803P07720000,320.03,0,181.3,205.3,0,0,-0.9985,0.0001,2
Mon Aug 03 2026,SPXW260803C07725000,0.05,0,0,0.05,40,0.2451,0.0014,0.0001,297,7725.00,SPXW260803P07725000,286.09,5.24,186.2,210.2,4,0,-0.9986,0.0001,5
Mon Aug 03 2026,SPXW260803C07730000,0.04,-0.01,0,0.05,10,0.2507,0.0014,0.0001,272,7730.00,SPXW260803P07730000,284.71,0,191.3,215.3,0,0,-0.9986,0.0001,1
Mon Aug 03 2026,SPXW260803C07740000,0.05,0,0,0.05,277,0.2617,0.0013,0.0001,709,7740.00,SPXW260803P07740000,220.2,0,201.3,225.3,0,0,-0.9987,0.0001,0
Mon Aug 03 2026,SPXW260803C07750000,0.05,0.005,0,0.05,419,0.2728,0.0013,0.0001,1425,7750.00,SPXW260803P07750000,252.98,-52.87,211.2,235.2,20,0,-0.9987,0.0001,22
Mon Aug 03 2026,SPXW260803C07760000,0,0,0,0.05,0,0.2837,0.0012,0,0,7760.00,SPXW260803P07760000,0,0,221.2,245.2,0,0,-0.9988,0,0
Mon Aug 03 2026,SPXW260803C07770000,0,0,0,0.05,0,0.2946,0.0012,0,0,7770.00,SPXW260803P07770000,0,0,231.2,255.2,0,0,-0.9988,0,0
Mon Aug 03 2026,SPXW260803C07775000,0.03,0,0,0.05,11,0.3001,0.0012,0,692,7775.00,SPXW260803P07775000,346.64,0,236.2,260.2,0,0,-0.9988,0,2
Mon Aug 03 2026,SPXW260803C07780000,0,0,0,0.05,0,0.3055,0.0012,0,0,7780.00,SPXW260803P07780000,0,0,241.2,265.2,0,0,-0.9988,0,0
Mon Aug 03 2026,SPXW260803C07790000,0,0,0,0.05,0,0.3163,0.0011,0,0,7790.00,SPXW260803P07790000,0,0,251.2,275.2,0,0,-0.9989,0,0
Mon Aug 03 2026,SPXW260803C07800000,0.03,-0.02,0,0.05,17,0.3271,0.0011,0,529,7800.00,SPXW260803P07800000,400.7,0,261.3,285.3,0,0,-0.9989,0,1
Mon Aug 03 2026,SPXW260803C07825000,0.03,-0.02,0,0.05,1020,0.3539,0.001,0,1444,7825.00,SPXW260803P07825000,421.57,0,286.2,310.2,0,0,-0.999,0,1
Mon Aug 03 2026,SPXW260803C07850000,0.05,0,0,0.05,0,0.3804,0.001,0,424,7850.00,SPXW260803P07850000,409.28,0,311.2,335.2,0,0,-0.999,0,1
Mon Aug 03 2026,SPXW260803C07875000,0.05,0,0,0.05,703,0.4067,0.0009,0,576,7875.00,SPXW260803P07875000,393.49,0,336.2,360.2,0,0,-0.9991,0,1
Mon Aug 03 2026,SPXW260803C07900000,0.02,-0.005,0,0.05,1000,0.4328,0.0008,0,1054,7900.00,SPXW260803P07900000,418.09,-37.71,361.2,385.2,2,0,-0.9992,0,1
Mon Aug 03 2026,SPXW260803C07925000,0.05,0.025,0,0.05,92,0.4587,0.0008,0,197,7925.00,SPXW260803P07925000,448.12,0,386.2,410.2,0,0,-0.9992,0,1
Mon Aug 03 2026,SPXW260803C07950000,0.1,0,0,0.05,0,0.4844,0.0008,0,41,7950.00,SPXW260803P07950000,473.95,0,411.2,435.2,0,0,-0.9992,0,0
Mon Aug 03 2026,SPXW260803C07975000,0.03,0,0,0.05,0,0.51,0.0007,0,10,7975.00,SPXW260803P07975000,543.73,13.48,436.3,460.3,5,0,-0.9993,0,5
Mon Aug 03 2026,SPXW260803C08000000,0.08,0.025,0,0.05,0,0.5353,0.0007,0,3043,8000.00,SPXW260803P08000000,554.54,-0.81,461.2,485.2,7,0,-0.9993,0,4
Mon Aug 03 2026,SPXW260803C08025000,0.07,0,0,0.05,0,0.5605,0.0007,0,81,8025.00,SPXW260803P08025000,0,0,486.3,510.3,0,0,-0.9993,0,0
Mon Aug 03 2026,SPXW260803C08050000,0.1,0,0,0.05,0,0.586,0.0006,0,2,8050.00,SPXW260803P08050000,0,0,511.3,535.3,0,0,-0.9994,0,0
Mon Aug 03 2026,SPXW260803C08075000,0.05,0,0,0.05,0,0.6108,0.0006,0,8,8075.00,SPXW260803P08075000,0,0,536.3,560.3,0,0,-0.9994,0,0
Mon Aug 03 2026,SPXW260803C08100000,0.1,0,0,0.05,0,0.6355,0.0006,0,131,8100.00,SPXW260803P08100000,0,0,561.2,585.2,0,0,-0.9994,0,0
Mon Aug 03 2026,SPXW260803C08200000,0.03,0,0,0.05,0,0.733,0.0005,0,108,8200.00,SPXW260803P08200000,0,0,661.3,685.3,0,0,-0.9995,0,0
Mon Aug 03 2026,SPXW260803C08300000,0.03,0.005,0,0.05,1,0.8282,0.0005,0,5,8300.00,SPXW260803P08300000,0,0,761.3,785.3,0,0,-0.9995,0,0
Mon Aug 03 2026,SPXW260803C08400000,0.03,0.025,0,0.05,0,0.9216,0.0004,0,29,8400.00,SPXW260803P08400000,842.88,0,861.3,885.3,0,0,-0.9996,0,1
Mon Aug 03 2026,SPXW260803C08600000,0.1,0,0,0.05,0,1.1031,0.0004,0,5,8600.00,SPXW260803P08600000,0,0,1061.2,1085.2,0,0,-0.9996,0,0
Mon Aug 03 2026,SPXW260803C08800000,0.05,0,0,0.05,0,1.2784,0.0003,0,11,8800.00,SPXW260803P08800000,1359.7,0,1261.2,1285.2,0,0,-0.9997,0,1
Mon Aug 03 2026,SPXW260803C09000000,0.05,0.025,0,0.05,1,1.4479,0.0003,0,17,9000.00,SPXW260803P09000000,0,0,1461.2,1485.2,0,0,-0.9997,0,0
Mon Aug 03 2026,SPXW260803C09200000,0.05,0,0,0.05,0,1.6124,0.0003,0,1,9200.00,SPXW260803P09200000,0,0,1661.3,1685.3,0,0,-0.9997,0,0
Mon Aug 03 2026,SPXW260803C09400000,0.05,0.025,0,0.05,1,1.7721,0.0002,0,1,9400.00,SPXW260803P09400000,0,0,1861.2,1885.2,0,0,-0.9998,0,0
Mon Aug 03 2026,SPXW260803C09600000,0,0,0,0.05,0,1.9274,0.0002,0,0,9600.00,SPXW260803P09600000,0,0,2061.2,2085.2,0,0,-0.9998,0,0
Mon Aug 03 2026,SPXW260803C09800000,0.05,0.025,0,0.05,1,2.0786,0.0002,0,2,9800.00,SPXW260803P09800000,0,0,2261.3,2285.3,0,0,-0.9998,0,0
Tue Aug 04 2026,SPXW260804C03000000,4480,27.8999,4515,4536.9,2,0,1,0,2,3000.00,SPXW260804P03000000,0,0,0,0.05,0,3.9157,0,0,0
Tue Aug 04 2026,SPXW260804C03200000,0,0,4315,4336.9,0,0,1,0,0,3200.00,SPXW260804P03200000,0,0,0,0.05,0,3.6494,0,0,0
Tue Aug 04 2026,SPXW260804C03400000,0,0,4115,4136.9,0,0,1,0,0,3400.00,SPXW260804P03400000,0,0,0,0.05,0,3.3993,0,0,0
Tue Aug 04 2026,SPXW260804C03600000,0,0,3915,3936.9,0,0,1,0,0,3600.00,SPXW260804P03600000,0.05,0,0,0.05,0,3.1634,0,0,12
Tue Aug 04 2026,SPXW260804C03800000,0,0,3715.1,3737,0,0,1,0,0,3800.00,SPXW260804P03800000,0.1,0,0,0.05,0,2.9402,0,0,45
Tue Aug 04 2026,SPXW260804C04000000,0,0,3515.1,3537,0,0,1,0,0,4000.00,SPXW260804P04000000,0.15,0,0,0.05,0,2.7277,0,0,1418
Tue Aug 04 2026,SPXW260804C04200000,0,0,3315,3337,0,0,1,0,0,4200.00,SPXW260804P04200000,0.1,0,0,0.05,0,2.5258,0,0,31
Tue Aug 04 2026,SPXW260804C04400000,0,0,3115.1,3137,0,0,1,0,0,4400.00,SPXW260804P04400000,0.15,0,0,0.05,0,2.333,0,0,71
Tue Aug 04 2026,SPXW260804C04600000,0,0,2915.2,2937,0,0,1,0,0,4600.00,SPXW260804P04600000,0.1,0,0,0.05,0,2.1478,0,0,79
Tue Aug 04 2026,SPXW260804C04800000,0,29.9301,2715.2,2737.1,0,0,1,0,0,4800.00,SPXW260804P04800000,0.05,0,0,0.05,0,1.9705,0,0,180
